ZoneName,areaBuilt,bathrooms,businessType,cityID,companyId,companyName,garages,latitude,longitude,propType,propID,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID,floor,numPictures,propAddress,timeMarket
Suroriente,376,4,Venta y Arriendo,3,2669,PROINTEGRAL SA,3,6.198583,-75.55863,Casa,687-M2435913,Usado,10000000,10000000,3,1780000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,378,5,venta,3,4455,JEDY STRATEGIES & CIA LTDA,4,6.1930976,-75.57877,Casa,597-M2335429,Usado,0,0,3,1450000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,379,1,venta,3,3106,SANTA MARIA Y ASOCIADOS,-1,6.2042274,-75.55162,Casa,2364-A7638,Usado,-1,0,-1,1150000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,380,3,venta,3,2955,MI HABITAT SAS,2,6.210345,-75.56359,Casa,3137-M2426811,Usado,0,0,2,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,380,4,venta,3,2669,PROINTEGRAL SA,2,6.1917067,-75.56856,Casa,687-M2055536,Usado,0,0,4,1770000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,380,4,venta,3,3003,MONOPOLIO INMOBILIARIO,0,6.198709,-75.55492,Casa,2895-1259883,Usado,-1,0,3,1450000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,380,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.2053194,-75.5515,Casa,687-M2323492,Usado,16000000,16000000,4,1800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,380,5,venta,3,2669,PROINTEGRAL SA,4,6.184459,-75.559,Casa,687-M2185109,Usado,0,0,4,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,380,5,venta,3,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,2,6.1893,-75.56797,Casa,2511-M1945295,Usado,0,0,4,900000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,382,5,venta,3,4161,Inmobiliaria Alfa Finca Raiz,1,6.181441,-75.56242,Casa,277-1548492,Usado,-1,0,5,1400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,385,5,venta,3,3106,SANTA MARIA Y ASOCIADOS,2,6.194791,-75.55647,Casa,2364-9224,Usado,-1,0,3,1500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,386,4,venta,3,2669,PROINTEGRAL SA,2,6.2132554,-75.55696,Casa,687-M2683865,Usado,0,0,4,1500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,386,4,venta,3,5007,INMOBILIARIA LA CUMBRE S.A.S,4,6.1913815,-75.58133,Casa,10842-M2469479,Usado,0,0,5,1800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,387,5,venta,3,2346,ANDINA BROKERS COLOMBIA,4,6.1921554,-75.557144,Casa,684-1006,Usado,-1,0,4,1800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,388,5,venta,3,2669,PROINTEGRAL SA,4,6.185662,-75.57065,Casa,687-M2426020,Usado,0,0,3,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,388,5,venta,3,4455,JEDY STRATEGIES & CIA LTDA,2,6.210073,-75.56476,Casa,597-M2297858,Usado,0,0,4,1250000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,390,4,Venta y Arriendo,3,4383,PROPIEDAD URBANA,3,6.184129,-75.577675,Casa,525-3120012,Usado,6000000,6000000,5,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,390,5,venta,3,5447,RESPUESTA INMOBILIARIA,3,6.210614,-75.55365,Casa,11714-3251579,Usado,-1,0,4,1550000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,395,4,venta,3,5198,ARRENDAMIENTOS LONDONO GOMEZ SA,4,6.208589,-75.550125,Casa,11167-2836,Usado,-1,0,4,2380000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,395,4,venta,3,5198,ARRENDAMIENTOS LONDOÑO GOMEZ SA,4,6.208589,-75.550125,Casa,11167-2836,Usado,-1,0,4,2380000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,395,5,venta,3,2669,PROINTEGRAL SA,2,6.2020307,-75.57199,Casa,687-M1453209,Usado,0,0,4,2480000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,396,4,venta,3,2669,PROINTEGRAL SA,4,6.1955953,-75.569885,Casa,687-M2695726,Usado,0,0,3,4600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,397,1,venta,3,3664,Abad Faciolince  S.A,0,6.209884,-75.55478,Casa,5136-21704,Usado,-1,0,4,1200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,397,5,venta,3,2669,PROINTEGRAL SA,2,6.201524,-75.572174,Casa,687-1563995,Usado,0,0,4,1360000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,397,5,venta,3,2669,PROINTEGRAL SA,3,6.201524,-75.572174,Casa,687-1763846,Usado,0,0,4,1280000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,398,3,venta,3,2983,ACRECER SAS,2,6.208021,-75.555466,Casa,2264-AC-26291,Usado,-1,0,3,1240000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,398,4,venta,3,2669,PROINTEGRAL SA,4,6.201524,-75.572174,Casa,687-1714020,Usado,0,0,3,3000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,398,4,venta,3,3260,Arrendamientos y Avaluos Umbral,4,6.211535,-75.5547,Casa,3221-4342,Usado,-1,0,3,1240000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,398,5,venta,3,3809,Jorge  Gomez Propiedad Raiz,4,6.2103415,-75.56316,Casa,5570-M2774588,Usado,0,0,4,2200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,3,venta,3,3003,MONOPOLIO INMOBILIARIO,1,6.2101336,-75.57602,Casa,2895-1422023,Usado,0,0,3,1600000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,400,3,venta,3,5440,CENTURY 21 RADIAL,2,6.207751,-75.551544,Casa,11704-102848,Usado,0,0,4,1780000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,4,venta,3,2669,PROINTEGRAL SA,3,6.2016187,-75.572525,Casa,687-1824072,Usado,0,0,5,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,4,venta,3,3003,MONOPOLIO INMOBILIARIO,1,6.1937466,-75.58152,Casa,2895-1255514,Usado,-1,0,5,1400000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,400,4,venta,3,5544,Rentaraiz sas ,0,6.2029953,-75.551956,Casa,12133-1120,Usado,-1,0,4,1590000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,400,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,0,6.191959,-75.58052,Casa,687-M2558316,Usado,16000000,16000000,5,2400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,2,6.185154,-75.557,Casa,687-1132099,Usado,5300000,5300000,4,1120000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,5,venta,3,2669,PROINTEGRAL SA,4,6.214335,-75.55258,Casa,687-M2556054,Usado,0,0,3,2200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,5,venta,3,3664,Abad Faciolince  S.A,2,6.186411,-75.565506,Casa,5136-26061,Usado,-1,0,3,1750000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,400,5,venta,3,3809,Jorge  Gomez Propiedad Raiz,4,6.2106733,-75.543976,Casa,5570-M2184550,Usado,0,0,5,3000000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,400,5,venta,3,5447,RESPUESTA INMOBILIARIA,2,6.1918178,-75.56032,Casa,11714-1443419,Usado,-1,0,4,1590000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,400,5,venta,3,5447,RESPUESTA INMOBILIARIA,2,6.2058015,-75.55131,Casa,11714-1443830,Usado,-1,0,3,1590000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,401,5,venta,3,5440,CENTURY 21 RADIAL,4,6.1793785,-75.56307,Casa,11704-99867,Usado,0,0,4,1550000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,401,5,venta,3,5440,CENTURY 21 RADIAL,4,6.1793785,-75.56307,Casa,11704-99867,Usado,0,0,4,1600000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,404,5,venta,3,2669,PROINTEGRAL SA,4,6.184817,-75.56895,Casa,687-M2181605,Usado,0,0,4,2050000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,405,5,venta,3,2669,PROINTEGRAL SA,2,6.201524,-75.572174,Casa,687-1062039,Usado,0,0,3,1250000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,408,0,venta,3,3664,Abad Faciolince  S.A,2,6.1807303,-75.55585,Casa,5136-2865,Usado,13000000,13000000,4,2350000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,410,1,venta,3,2669,PROINTEGRAL SA,0,6.1886644,-75.55993,Casa,687-M2314189,Usado,0,0,5,1450000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,410,4,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.2144036,-75.56099,Casa,687-M2003521,Usado,12700000,12700000,4,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,411,5,venta,3,-1,-1,4,6.182717,-75.555855,Casa,MC2623594,Usado,-1,0,5,2300000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,411,5,venta,3,4455,JEDY STRATEGIES & CIA LTDA,4,6.1811495,-75.55639,Casa,597-M2297850,Usado,0,0,4,2500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,412.77,4,venta,3,5198,ARRENDAMIENTOS LONDONO GOMEZ SA,4,6.1872015,-75.553345,Casa,11167-2835,Usado,-1,0,4,2500000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,412.77,4,venta,3,5198,ARRENDAMIENTOS LONDOÑO GOMEZ SA,4,6.1872015,-75.553345,Casa,11167-2835,Usado,-1,0,4,2500000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,415,4,venta,3,2669,PROINTEGRAL SA,4,6.2022457,-75.55174,Casa,687-M2493738,Usado,0,0,3,2900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,420,2,Venta y Arriendo,3,2669,PROINTEGRAL SA,3,6.2098727,-75.574814,Casa,687-M1949178,Usado,9500000,9500000,5,1950000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,420,4,venta,3,3664,Abad Faciolince  S.A,2,6.189649,-75.55399,Casa,5136-25271,Usado,-1,0,4,2200000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,420,5,Venta y Arriendo,3,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,4,6.2189384,-75.56904,Casa,2511-I1897717,Usado,8700000,8700000,5,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,420,5,venta,3,3106,SANTA MARIA Y ASOCIADOS,1,6.2093945,-75.57541,Casa,2364-A4787,Usado,-1,0,1,1850000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,430,4,venta,3,2669,PROINTEGRAL SA,4,6.201524,-75.572174,Casa,687-1728981,Usado,0,0,3,3260000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,430,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.197527,-75.56975,Casa,687-M2403714,Usado,7800000,7800000,5,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,430,5,venta,3,2669,PROINTEGRAL SA,2,6.2112064,-75.55854,Casa,687-M2766010,Usado,0,0,5,2200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,430,5,venta,3,2669,PROINTEGRAL SA,3,6.201524,-75.572174,Casa,687-1451117,Usado,0,0,5,1600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,432,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.1963596,-75.556435,Casa,687-M2696948,Usado,12000000,12000000,4,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,433,5,venta,3,5447,RESPUESTA INMOBILIARIA,2,6.1997275,-75.55484,Casa,11714-1443773,Usado,-1,0,4,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,438,5,venta,3,2669,PROINTEGRAL SA,2,6.1796865,-75.56665,Casa,687-M1995361,Usado,0,0,4,845000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,439,5,venta,3,-1,-1,2,6.1837826,-75.5792,Casa,MC2411090,Usado,-1,0,4,700000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,440,4,venta,3,5465,PRORAIZ GROUP S.A.S.,4,6.206167,-75.55108,Casa,11779-M2751044,Usado,0,0,5,1600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,440,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.187272,-75.55494,Casa,687-M2188416,Usado,15300000,15300000,4,2500000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,440,5,venta,3,3106,SANTA MARIA Y ASOCIADOS,0,6.206145,-75.55008,Casa,2364-13439,Usado,-1,0,3,1600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,440,5,venta,3,3809,Jorge  Gomez Propiedad Raiz,3,6.2024198,-75.55229,Casa,5570-M2595682,Usado,0,0,3,1600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,440,5,venta,3,5007,INMOBILIARIA LA CUMBRE S.A.S,4,6.1898465,-75.55414,Casa,10842-M2473898,Usado,0,0,4,2500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,440,5,venta,3,5098,VIVAREA SAS,4,6.203906,-75.54995,Casa,11014-M2600223,Usado,0,0,3,1600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,441,5,venta,3,3106,SANTA MARIA Y ASOCIADOS,2,6.19092,-75.55931,Casa,2364-4232,Usado,0,0,5,1000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,447,2,venta,3,3003,MONOPOLIO INMOBILIARIO,0,6.2140713,-75.57208,Casa,2895-M2356074,Usado,0,0,5,320000000,Suroriente,3,38,-1,-1,-1,1
Suroriente,450,4,venta,3,3664,Abad Faciolince  S.A,4,6.1776414,-75.57404,Casa,5136-2267,Usado,-1,0,4,1550000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,450,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,3,6.178916,-75.55856,Casa,687-M2678859,Usado,8500000,8500000,3,2100000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,450,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.1793933,-75.56027,Casa,687-M2314114,Usado,9500000,9500000,5,2800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,450,5,Venta y Arriendo,3,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,4,6.1975656,-75.5565,Casa,2511-M1998555,Usado,15500000,15500000,5,4000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,450,5,venta,3,2669,PROINTEGRAL SA,2,6.2125893,-75.56341,Casa,687-M2003072,Usado,0,0,5,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,450,5,venta,3,2669,PROINTEGRAL SA,4,6.182577,-75.55445,Casa,687-M2166350,Usado,0,0,4,3100000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,450,5,venta,3,4974,CATALINA SEPULVEDA TORRES,4,6.192064,-75.55595,Casa,10699-M2762647,Usado,0,0,4,3000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,450,5,venta,3,5007,INMOBILIARIA LA CUMBRE S.A.S,2,6.203905,-75.55774,Casa,10842-M2487464,Usado,0,0,4,1550000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,455,5,venta,3,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,2,6.2121377,-75.56412,Casa,2511-M1996104,Usado,0,0,5,1900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,458,0,venta,3,3106,SANTA MARIA Y ASOCIADOS,3,6.180476,-75.55698,Casa,2364-13648,Usado,-1,0,5,2800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,464,5,venta,3,2669,PROINTEGRAL SA,4,6.211578,-75.56031,Casa,687-M2401356,Usado,0,0,5,2400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,468,5,venta,3,-1,-1,3,6.182894,-75.55652,Casa,MC2641572,Usado,-1,0,5,2500000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,470,5,venta,3,2669,PROINTEGRAL SA,2,6.2092576,-75.57334,Casa,687-M2715333,Usado,0,0,5,2500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,478,5,venta,3,5440,CENTURY 21 RADIAL,4,6.1809225,-75.562485,Casa,11704-95998,Usado,0,0,4,2500000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,482,5,venta,3,2669,PROINTEGRAL SA,2,6.2076387,-75.54801,Casa,687-M2013542,Usado,0,0,3,2750000000,Suroriente,0,38,-1,-1,-1,2
Suroriente,483,4,venta,3,2669,PROINTEGRAL SA,3,6.201524,-75.572174,Casa,687-1623425,Usado,0,0,4,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,485,5,venta,3,5159,NUEVO SUR INMOBILIARIA SAS ,3,6.201611,-75.55628,Casa,11083-3120582,Usado,-1,0,5,1500000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,486,4,venta,3,3640,ALBERTO ALVAREZ,2,6.192413,-75.55638,Casa,4673-33629,Usado,-1,0,4,1400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,486,5,venta,3,5007,INMOBILIARIA LA CUMBRE S.A.S,4,6.1847453,-75.56741,Casa,10842-M2751629,Usado,0,0,4,2220000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,489,5,venta,3,3809,Jorge  Gomez Propiedad Raiz,2,6.1856947,-75.56465,Casa,5570-M2394359,Usado,0,0,4,2490000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,489,5,venta,3,4455,JEDY STRATEGIES & CIA LTDA,2,6.1853523,-75.566284,Casa,597-M2657719,Usado,0,0,4,2300000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,490,4,venta,3,5198,ARRENDAMIENTOS LONDONO GOMEZ SA,2,6.182929,-75.555565,Casa,11167-2840,Usado,-1,0,4,1500000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,490,4,venta,3,5198,ARRENDAMIENTOS LONDOÑO GOMEZ SA,2,6.182929,-75.555565,Casa,11167-2840,Usado,-1,0,4,1500000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,490,5,venta,3,5363,RHB RAIZ,2,6.192849,-75.55704,Casa,11469-M2792968,Usado,0,0,4,3100000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,498,5,venta,3,5007,INMOBILIARIA LA CUMBRE S.A.S,4,6.180107,-75.55474,Casa,10842-M2799077,Usado,0,0,4,2700000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,500,0,venta,3,3260,Arrendamientos y Avaluos Umbral,0,6.2083936,-75.54936,Casa,3221-6212,Usado,-1,0,4,1700000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,0,venta,3,3664,Abad Faciolince  S.A,4,6.2103887,-75.55528,Casa,5136-23828,Usado,-1,0,5,1700000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,4,venta,3,2669,PROINTEGRAL SA,3,6.20887,-75.5488,Casa,687-M1999387,Usado,0,0,4,2550000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,500,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,3,6.201524,-75.572174,Casa,687-1532954,Usado,12600000,12600000,3,2500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,5,venta,3,2669,PROINTEGRAL SA,2,6.2093225,-75.55649,Casa,687-M2000969,Usado,0,0,4,2400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,5,venta,3,2669,PROINTEGRAL SA,4,6.17984,-75.55767,Casa,687-M2087773,Usado,0,0,4,2700000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,500,5,venta,3,2669,PROINTEGRAL SA,4,6.1921515,-75.57929,Casa,687-M2426587,Usado,0,0,5,2300000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,5,venta,3,4840,DUQUE GIRALDO Y CIA,1,6.188346,-75.56207,Casa,10280-V147691,Usado,-1,0,1,1450000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,500,5+,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.201134,-75.57233,Casa,687-I1868649,Usado,6800000,6800000,5+,2300000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,505,5,venta,3,4698,WG ESPECIALISTA INMOBILIARIA SAS,3,6.199566,-75.55283,Casa,1429-602,Usado,-1,0,5,2800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,509,4,venta,3,3106,SANTA MARIA Y ASOCIADOS,2,6.199573,-75.55941,Casa,2364-6791,Usado,-1,0,4,1050000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,520,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,2,6.2087502,-75.55183,Casa,687-1512736,Usado,9200000,9200000,5,2400000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,520,5,venta,3,2969,INMOBILIARIA MATTIS,2,6.2040367,-75.55215,Casa,3267-11975,Usado,-1,0,4,3200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,521,5,venta,3,5591,JFV PROPIEDAD RAIZ,4,6.194783,-75.55809,Casa,12357-M2803921,Usado,0,0,4,2200000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,524,5,venta,3,2478,PADS,2,6.195135,-75.553215,Casa,847-1656,Usado,12000000,12000000,3,2900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,530,5,venta,3,3003,MONOPOLIO INMOBILIARIO,2,6.213935,-75.57003,Casa,2895-M2160518,Usado,0,0,5,692000000,Suroriente,5,38,-1,-1,-1,1
Suroriente,531,3,Venta y Arriendo,3,2669,PROINTEGRAL SA,2,6.20339,-75.56866,Casa,687-M2021904,Usado,25000000,25000000,5,3500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,547,5,venta,3,3419,Martha Broker,4,6.187588,-75.567375,Casa,5044-2734240,Usado,-1,0,3,1500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,550,4,venta,3,2669,PROINTEGRAL SA,4,6.2084813,-75.55063,Casa,687-M1967537,Usado,0,0,3,1700000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,550,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,3,6.183735,-75.5556,Casa,687-M2593710,Usado,13000000,13000000,5,2900000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,550,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.189573,-75.57665,Casa,687-M2445480,Usado,15000000,15000000,5,3000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,550,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.2140985,-75.55308,Casa,687-M2542449,Usado,11200000,11200000,3,2500000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,550,5,venta,3,-1,-1,2,6.185391,-75.56211,Casa,MC2611428,Usado,-1,0,4,2100000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,556,4,venta,3,4508,CONALTURA INMOBILIARIA,1,6.19615,-75.576416,Casa,5606-1066,Usado,-1,0,5,2150000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,559,3,venta,3,4508,CONALTURA INMOBILIARIA,1,6.1965146,-75.577126,Casa,5606-1067,Usado,-1,0,4,2150000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,560,0,venta,3,3664,Abad Faciolince  S.A,0,6.212533,-75.55519,Casa,5136-25265,Usado,-1,0,4,2500000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,560,2,Venta y Arriendo,3,2669,PROINTEGRAL SA,0,6.203033,-75.56846,Casa,687-M2637841,Usado,26300000,26300000,5,2550000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,572,3,venta,3,2983,ACRECER SAS,0,6.1824355,-75.570984,Casa,2264-AC-30576,Usado,-1,0,4,1500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,572,4,venta,3,5440,CENTURY 21 RADIAL,4,6.184365,-75.56821,Casa,11704-94993,Usado,0,0,4,1400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,580,0,Venta y Arriendo,3,3106,SANTA MARIA Y ASOCIADOS,2,6.200562,-75.56735,Casa,2364-7954,Usado,14000000,14000000,1,3000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,580,0,venta,3,3106,SANTA MARIA Y ASOCIADOS,2,6.1991234,-75.566246,Casa,2364-7965,Usado,-1,0,1,3000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,580,4,Venta y Arriendo,3,2669,PROINTEGRAL SA,1,6.1835165,-75.57184,Casa,687-M2655570,Usado,9800000,9800000,5,3200000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,580,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.177192,-75.55721,Casa,687-M2696012,Usado,13500000,13500000,4,2500000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,580,5,venta,3,3809,Jorge  Gomez Propiedad Raiz,4,6.216338,-75.55202,Casa,5570-M2671169,Usado,0,0,5,3300000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,588,5,venta,3,3477,Arrendamientos Merino Hermanos y Cia Ltda,4,6.2064533,-75.56231,Casa,5076-208918,Usado,-1,0,4,2000000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,600,5,Venta y Arriendo,3,2669,PROINTEGRAL SA,4,6.1783113,-75.55912,Casa,687-M2734787,Usado,13700000,13700000,4,2600000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,600,5,Venta y Arriendo,3,5007,INMOBILIARIA LA CUMBRE S.A.S,4,6.208528,-75.54954,Casa,10842-16,Usado,8500000,8500000,5,2050000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,600,5,venta,3,2478,PADS,3,6.1905446,-75.55469,Casa,847-1706,Usado,0,0,5,3770525000,Suroriente,6,38,-1,-1,-1,2
Suroriente,600,5,venta,3,3664,Abad Faciolince  S.A,2,6.2052927,-75.55419,Casa,5136-25934,Usado,-1,0,5,2000000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,600,5,venta,3,3664,Abad Faciolince  S.A,3,6.2053156,-75.55379,Casa,5136-25252,Usado,-1,0,3,2400000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,601,5,venta,3,-1,-1,3,6.2101955,-75.55446,Casa,MC2649625,Usado,-1,0,5,1950000000,Suroriente,6,38,-1,-1,-1,1
Suroriente,602,5,venta,3,5447,RESPUESTA INMOBILIARIA,4,6.2107663,-75.553535,Casa,11714-2823147,Usado,-1,0,5,1800000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,610,4,venta,3,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,2,6.2129483,-75.561615,Casa,2511-M2014198,Usado,0,0,5,1850000000,Suroriente,6,38,-1,-1,-1,2
Suroriente,620,4,venta,3,3664,Abad Faciolince  S.A,2,6.211962,-75.56212,Casa,5136-24260,Usado,-1,0,2,1900000000,Suroriente,7,38,-1,-1,-1,2
Suroriente,630,4,venta,3,3664,Abad Faciolince  S.A,2,6.2156596,-75.5561,Casa,5136-25521,Usado,-1,0,4,1800000000,Suroriente,5,38,-1,-1,-1,2
Suroriente,630,5,venta,3,4840,DUQUE GIRALDO Y CIA,-1,6.1929035,-75.55794,Casa,10280-V146330,Usado,-1,0,4,1400000000,Suroriente,6,38,-1,-1,-1,2
